,date,GBPtoUSD,growthRate
4,04/01/2010,1.612123166,0
5,05/01/2010,1.603334937,-0.005451339
6,06/01/2010,1.6,-0.00208
7,07/01/2010,1.593625498,-0.003984064
8,08/01/2010,1.595914459,0.001436323
9,11/01/2010,1.617076326,0.013260026
10,12/01/2010,1.619170984,0.001295337
11,13/01/2010,1.626545218,0.004554327
12,14/01/2010,1.63132137,0.002936378
13,15/01/2010,1.625487646,-0.003576073
14,18/01/2010,1.63371998,0.005064532
15,19/01/2010,1.637197119,0.002128356
16,20/01/2010,1.627604167,-0.005859375
17,21/01/2010,1.617599482,-0.006146878
18,22/01/2010,1.612383102,-0.003224766
19,25/01/2010,1.620745543,0.005186386
20,26/01/2010,1.614726304,-0.00371387
21,27/01/2010,1.619170984,0.002752591
22,28/01/2010,1.613684041,-0.003388736
23,29/01/2010,1.602050625,-0.007209228
24,01/02/2010,1.590330789,-0.007315522
25,02/02/2010,1.596933887,0.004152028
26,03/02/2010,1.593625498,-0.002071713
27,04/02/2010,1.578282828,-0.009627525
28,05/02/2010,1.564455569,-0.008760951
29,08/02/2010,1.563966218,-0.000312793
30,09/02/2010,1.560792883,-0.002029031
31,10/02/2010,1.558846454,-0.001247077
32,11/02/2010,1.56128025,0.00156128
33,12/02/2010,1.564210856,0.001877053
34,15/02/2010,1.565190171,0.000626076
35,16/02/2010,1.567643831,0.001567644
36,17/02/2010,1.572574304,0.003145149
37,18/02/2010,1.564210856,-0.005318317
38,19/02/2010,1.5417823,-0.014338575
39,22/02/2010,1.549186677,0.004802479
40,23/02/2010,1.545117429,-0.0026267
41,24/02/2010,1.545117429,0
42,25/02/2010,1.525320317,-0.012812691
43,26/02/2010,1.52230172,-0.001978992
44,01/03/2010,1.493875112,-0.018673439
45,02/03/2010,1.492760113,-0.00074638
46,03/03/2010,1.506704837,0.00934157
47,04/03/2010,1.505343971,-0.000903206
48,05/03/2010,1.510117789,0.003171247
49,08/03/2010,1.506931887,-0.002109705
50,09/03/2010,1.498576352,-0.005544733
51,10/03/2010,1.497005988,-0.001047904
52,11/03/2010,1.504211793,0.004813478
53,12/03/2010,1.517911354,0.009107468
54,15/03/2010,1.504211793,-0.009025271
55,16/03/2010,1.519064256,0.009873918
56,17/03/2010,1.529519731,0.006882839
57,18/03/2010,1.524390244,-0.003353659
58,19/03/2010,1.501501502,-0.015015015
59,22/03/2010,1.506931887,0.003616637
60,23/03/2010,1.506704837,-0.00015067
61,24/03/2010,1.49142431,-0.010141685
62,25/03/2010,1.488538255,-0.0019351
63,26/03/2010,1.490535102,0.001341482
64,29/03/2010,1.498127341,0.005093633
65,30/03/2010,1.510802236,0.008460493
66,31/03/2010,1.5167602,0.003943577
67,01/04/2010,1.528117359,0.007487775
68,06/04/2010,1.51998784,-0.005319957
69,07/04/2010,1.520450053,0.00030409
70,08/04/2010,1.524622656,0.002744321
71,09/04/2010,1.535390757,0.007062797
72,12/04/2010,1.538935057,0.002308403
73,13/04/2010,1.536334306,-0.001689968
74,14/04/2010,1.546072975,0.006338899
75,15/04/2010,1.549907006,0.002479851
76,16/04/2010,1.54059467,-0.006008319
77,19/04/2010,1.530221882,-0.006732976
78,20/04/2010,1.535390757,0.00337786
79,21/04/2010,1.54059467,0.003389308
80,22/04/2010,1.538698261,-0.001230959
81,23/04/2010,1.535390757,-0.002149547
82,26/04/2010,1.546551191,0.007268791
83,27/04/2010,1.534448366,-0.007825687
84,28/04/2010,1.51998784,-0.009423925
85,29/04/2010,1.527650474,0.005041247
86,30/04/2010,1.531393568,0.00245023
87,04/05/2010,1.511487304,-0.012998791
88,05/05/2010,1.511487304,0
89,06/05/2010,1.497230124,-0.00943255
90,07/05/2010,1.468213185,-0.019380414
91,10/05/2010,1.499025633,0.020986359
92,11/05/2010,1.486988848,-0.00802974
93,12/05/2010,1.486104919,-0.000594442
94,13/05/2010,1.467782181,-0.01232937
95,14/05/2010,1.455604076,-0.008296943
96,17/05/2010,1.443001443,-0.008658009
97,18/05/2010,1.443626389,0.000433088
98,19/05/2010,1.436781609,-0.004741379
99,20/05/2010,1.430410528,-0.004434273
100,21/05/2010,1.444251878,0.009676488
101,24/05/2010,1.440714594,-0.002449215
102,25/05/2010,1.433691756,-0.004874552
103,26/05/2010,1.442377037,0.006057984
104,27/05/2010,1.447387466,0.00347373
105,28/05/2010,1.445922499,-0.001012146
106,01/06/2010,1.469939732,0.016610319
107,02/06/2010,1.457088737,-0.008742532
108,03/06/2010,1.462202076,0.003509285
109,04/06/2010,1.455815985,-0.004367448
110,07/06/2010,1.449485433,-0.004348456
111,08/06/2010,1.436988073,-0.008621928
112,09/06/2010,1.459427904,0.015615879
113,10/06/2010,1.466490688,0.004839419
114,11/06/2010,1.455392228,-0.00756804
115,14/06/2010,1.478852411,0.016119491
116,15/06/2010,1.481700993,0.001926211
117,16/06/2010,1.483459427,0.001186768
118,17/06/2010,1.479071143,-0.002958142
119,18/06/2010,1.480165779,0.000740083
120,21/06/2010,1.481700993,0.001037191
121,22/06/2010,1.479289941,-0.001627219
122,23/06/2010,1.489868892,0.007151371
123,24/06/2010,1.496781919,0.004640024
124,25/06/2010,1.497678598,0.000599071
125,28/06/2010,1.510802236,0.008762653
126,29/06/2010,1.506024096,-0.003162651
127,30/06/2010,1.496110114,-0.006582885
128,01/07/2010,1.511258879,0.010125434
129,02/07/2010,1.519064256,0.005164818
130,05/07/2010,1.511030523,-0.005288607
131,06/07/2010,1.521838381,0.00715264
132,07/07/2010,1.51998784,-0.00121599
133,08/07/2010,1.516070346,-0.00257732
134,09/07/2010,1.511030523,-0.003324267
135,12/07/2010,1.507386192,-0.002411818
136,13/07/2010,1.516990291,0.006371359
137,14/07/2010,1.526484506,0.006258586
138,15/07/2010,1.537515375,0.007226322
139,16/07/2010,1.534212949,-0.002147898
140,19/07/2010,1.521375323,-0.008367564
141,20/07/2010,1.524157903,0.001828989
142,21/07/2010,1.521375323,-0.00182565
143,22/07/2010,1.526018617,0.003052037
144,23/07/2010,1.540120129,0.009240721
145,26/07/2010,1.54726907,0.004641807
146,27/07/2010,1.555451859,0.005288536
147,28/07/2010,1.562011871,0.004217432
148,29/07/2010,1.561036528,-0.000624415
149,30/07/2010,1.566170713,0.003288958
150,02/08/2010,1.589825119,0.015103339
151,03/08/2010,1.595405233,0.003509892
152,04/08/2010,1.587805653,-0.004763417
153,05/08/2010,1.583280557,-0.002849905
154,06/08/2010,1.597444089,0.008945687
155,09/08/2010,1.595914459,-0.000957549
156,10/08/2010,1.573811772,-0.013849544
157,11/08/2010,1.566170713,-0.004855129
158,12/08/2010,1.558117794,-0.005141789
159,13/08/2010,1.558603491,0.000311721
160,16/08/2010,1.567398119,0.005642633
161,17/08/2010,1.558117794,-0.005920848
162,18/08/2010,1.559089492,0.000623636
163,19/08/2010,1.563232765,0.002657496
164,20/08/2010,1.550868486,-0.007909429
165,23/08/2010,1.550628004,-0.000155063
166,24/08/2010,1.545356205,-0.003399784
167,25/08/2010,1.542495758,-0.001850995
168,26/08/2010,1.558360605,0.01028518
169,27/08/2010,1.547508511,-0.006963788
170,31/08/2010,1.536806516,-0.006915629
171,01/09/2010,1.546072975,0.006029685
172,02/09/2010,1.540120129,-0.0038503
173,03/09/2010,1.543924656,0.002470279
174,06/09/2010,1.541307028,-0.001695438
175,07/09/2010,1.530456076,-0.007040098
176,08/09/2010,1.548467018,0.011768349
177,09/09/2010,1.547508511,-0.000619003
178,10/09/2010,1.538224888,-0.005999077
179,13/09/2010,1.543448063,0.003395586
180,14/09/2010,1.549907006,0.004184749
181,15/09/2010,1.563721658,0.008913213
182,16/09/2010,1.563721658,0
183,17/09/2010,1.563721658,0
184,20/09/2010,1.557632399,-0.003894081
185,21/09/2010,1.554243084,-0.00217594
186,22/09/2010,1.56641604,0.00783208
187,23/09/2010,1.571832757,0.003458032
188,24/09/2010,1.581277672,0.006008855
189,27/09/2010,1.583280557,0.001266624
190,28/09/2010,1.580278129,-0.001896334
191,29/09/2010,1.580028441,-0.000158003
192,30/09/2010,1.575547503,-0.002835986
193,01/10/2010,1.581027668,0.003478261
194,04/10/2010,1.583782072,0.00174216
195,05/10/2010,1.592103168,0.00525394
196,06/10/2010,1.589067218,-0.001906881
197,07/10/2010,1.594133588,0.003188267
198,08/10/2010,1.593117731,-0.000637247
199,11/10/2010,1.590583744,-0.001590584
200,12/10/2010,1.578282828,-0.007733586
201,13/10/2010,1.583782072,0.003484321
202,14/10/2010,1.601537476,0.011210762
203,15/10/2010,1.601024656,-0.000320205
204,18/10/2010,1.590077914,-0.006837335
205,19/10/2010,1.572821642,-0.010852469
206,20/10/2010,1.585539876,0.008086253
207,21/10/2010,1.576789656,-0.005518764
208,22/10/2010,1.566906926,-0.006267628
209,25/10/2010,1.572327044,0.003459119
210,26/10/2010,1.586797842,0.009203427
211,27/10/2010,1.57803377,-0.005523118
212,28/10/2010,1.593879503,0.010041441
213,29/10/2010,1.598721023,0.00303757
214,01/11/2010,1.604878832,0.003851709
215,02/11/2010,1.600768369,-0.002561229
216,03/11/2010,1.607975559,0.004502332
217,04/11/2010,1.628134158,0.012536633
218,05/11/2010,1.621008267,-0.004376722
219,08/11/2010,1.613684041,-0.004518315
220,09/11/2010,1.611603546,-0.001289283
221,10/11/2010,1.602820965,-0.005449591
222,11/11/2010,1.615508885,0.007915994
223,12/11/2010,1.615247941,-0.000161525
224,15/11/2010,1.606683805,-0.005302057
225,16/11/2010,1.591089897,-0.009705648
226,17/11/2010,1.591849729,0.000477555
227,18/11/2010,1.598976655,0.004477135
228,19/11/2010,1.595150742,-0.002392726
229,22/11/2010,1.594387755,-0.000478316
230,23/11/2010,1.58755358,-0.004286395
231,24/11/2010,1.57803377,-0.005996528
232,25/11/2010,1.57629256,-0.001103405
233,26/11/2010,1.561036528,-0.009678426
234,29/11/2010,1.553036186,-0.005125019
235,30/11/2010,1.557389815,0.002803302
236,01/12/2010,1.557147306,-0.000155715
237,02/12/2010,1.555451859,-0.001088816
238,03/12/2010,1.572079862,0.010690143
239,06/12/2010,1.568627451,-0.002196078
240,07/12/2010,1.581777918,0.008383423
241,08/12/2010,1.577287066,-0.002839117
242,09/12/2010,1.572821642,-0.002831079
243,10/12/2010,1.5795293,0.004264729
244,13/12/2010,1.58579131,0.003964478
245,14/12/2010,1.578531965,-0.004577743
246,15/12/2010,1.562255898,-0.010310889
247,16/12/2010,1.559575795,-0.001715533
248,17/12/2010,1.54679041,-0.008197989
249,20/12/2010,1.549666822,0.0018596
250,21/12/2010,1.547748027,-0.001238198
251,22/12/2010,1.539882969,-0.005081614
252,23/12/2010,1.540357363,0.000308071
253,24/12/2010,1.544163064,0.002470661
254,29/12/2010,1.542495758,-0.001079747
255,30/12/2010,1.539171926,-0.002154841
256,31/12/2010,1.565435191,0.017063244
257,04/01/2011,1.559575795,-0.003742982
258,05/01/2011,1.546312046,-0.008504716
259,06/01/2011,1.547987616,0.001083591
260,07/01/2011,1.556904873,0.005760548
261,10/01/2011,1.556904873,0
262,11/01/2011,1.556904873,0
263,12/01/2011,1.569858713,0.008320251
264,13/01/2011,1.585288523,0.009828789
265,14/01/2011,1.588057805,0.001746864
266,17/01/2011,1.59083678,0.00174992
267,18/01/2011,1.598721023,0.004956035
268,19/01/2011,1.598465473,-0.000159847
269,20/01/2011,1.584283904,-0.00887199
270,21/01/2011,1.598976655,0.009274065
271,24/01/2011,1.600256041,0.000800128
272,25/01/2011,1.582278481,-0.011234177
273,26/01/2011,1.588562351,0.003971406
274,27/01/2011,1.593879503,0.003347147
275,28/01/2011,1.584534939,-0.005862779
276,31/01/2011,1.601537476,0.010730301
277,01/02/2011,1.615508885,0.008723748
278,02/02/2011,1.619170984,0.002266839
279,03/02/2011,1.614465612,-0.002906038
280,04/02/2011,1.605909748,-0.005299502
281,07/02/2011,1.61108426,0.003222169
282,08/02/2011,1.609787508,-0.000804894
283,09/02/2011,1.611343861,0.000966806
284,10/02/2011,1.607975559,-0.002090368
285,11/02/2011,1.6,-0.00496
286,14/02/2011,1.599488164,-0.000319898
287,15/02/2011,1.616031028,0.010342599
288,16/02/2011,1.604106513,-0.00737889
289,17/02/2011,1.61498708,0.006782946
290,18/02/2011,1.620745543,0.00356564
291,21/02/2011,1.622060016,0.00081103
292,22/02/2011,1.618122977,-0.002427184
293,23/02/2011,1.623903865,0.003572589
294,24/02/2011,1.61108426,-0.007894313
295,25/02/2011,1.607458608,-0.002250442
296,28/02/2011,1.626545218,0.01187378
297,01/03/2011,1.630789302,0.002609263
298,02/03/2011,1.632386549,0.000979432
299,03/03/2011,1.627869119,-0.002767378
300,04/03/2011,1.626280696,-0.000975768
301,07/03/2011,1.623113131,-0.001947736
302,08/03/2011,1.615769914,-0.004524156
303,09/03/2011,1.621271077,0.003404669
304,10/03/2011,1.604621309,-0.010269576
305,11/03/2011,1.601537476,-0.001921845
306,14/03/2011,1.617861188,0.010192525
307,15/03/2011,1.606425703,-0.007068273
308,16/03/2011,1.602820965,-0.002243949
309,17/03/2011,1.614205004,0.007102502
310,18/03/2011,1.618646811,0.0027517
311,21/03/2011,1.6273393,0.00537022
312,22/03/2011,1.638806949,0.00704687
313,23/03/2011,1.624431449,-0.00877193
314,24/03/2011,1.616031028,-0.005171299
315,25/03/2011,1.608492842,-0.004664629
316,28/03/2011,1.601024656,-0.004642972
317,29/03/2011,1.597188947,-0.002395783
318,30/03/2011,1.606425703,0.005783133
319,31/03/2011,1.60307791,-0.002084001
320,01/04/2011,1.60307791,0
321,04/04/2011,1.614205004,0.006941082
322,05/04/2011,1.627604167,0.008300781
323,06/04/2011,1.631587535,0.002447381
324,07/04/2011,1.631055293,-0.000326211
325,08/04/2011,1.638538424,0.004587908
326,11/04/2011,1.641497045,0.001805647
327,12/04/2011,1.626280696,-0.0092698
328,13/04/2011,1.628929793,0.00162893
329,14/04/2011,1.636125654,0.004417539
330,15/04/2011,1.630789302,-0.003261579
331,18/04/2011,1.619957881,-0.006641827
332,19/04/2011,1.631587535,0.007178985
333,20/04/2011,1.640689089,0.005578343
334,21/04/2011,1.657000829,0.009942005
335,26/04/2011,1.644736842,-0.007401316
336,27/04/2011,1.652073352,0.004460598
337,28/04/2011,1.664724488,0.007657733
338,03/05/2011,1.649076517,-0.009399736
339,04/05/2011,1.654259719,0.003143093
340,05/05/2011,1.641497045,-0.007715036
341,06/05/2011,1.642305797,0.000492692
342,09/05/2011,1.62999185,-0.007497963
343,10/05/2011,1.634788295,0.002942619
344,11/05/2011,1.645819618,0.00674786
345,12/05/2011,1.626809826,-0.01155035
346,13/05/2011,1.621008267,-0.003566218
347,16/05/2011,1.623376623,0.001461039
348,17/05/2011,1.621271077,-0.001297017
349,18/05/2011,1.614726304,-0.004036816
350,19/05/2011,1.616553508,0.001131587
351,20/05/2011,1.619433198,0.001781377
352,23/05/2011,1.611863314,-0.004674404
353,24/05/2011,1.618122977,0.003883495
354,25/05/2011,1.626809826,0.005368472
355,26/05/2011,1.634521085,0.004740111
356,27/05/2011,1.646090535,0.007078189
357,31/05/2011,1.646090535,0
358,01/06/2011,1.640150894,-0.003608332
359,02/06/2011,1.63345312,-0.004083633
360,03/06/2011,1.636125654,0.001636126
361,06/06/2011,1.635055592,-0.000654022
362,07/06/2011,1.645278052,0.006252057
363,08/06/2011,1.637197119,-0.004911591
364,09/06/2011,1.636661211,-0.000327332
365,10/06/2011,1.622849724,-0.008438819
366,13/06/2011,1.630789302,0.004892368
367,14/06/2011,1.638806949,0.004916421
368,15/06/2011,1.625487646,-0.008127438
369,16/06/2011,1.612123166,-0.008221828
370,17/06/2011,1.616292226,0.002586068
371,20/06/2011,1.621008267,0.002917815
372,21/06/2011,1.621533971,0.000324307
373,22/06/2011,1.613423685,-0.005001613
374,23/06/2011,1.597699313,-0.009745966
375,24/06/2011,1.596678908,-0.000638672
376,27/06/2011,1.600256041,0.002240358
377,28/06/2011,1.600512164,0.000160051
378,29/06/2011,1.602307323,0.001121615
379,30/06/2011,1.605651895,0.002087347
380,01/07/2011,1.604621309,-0.000641849
381,04/07/2011,1.606425703,0.001124498
382,05/07/2011,1.609787508,0.002092724
383,06/07/2011,1.597699313,-0.007509187
384,07/07/2011,1.598210005,0.000319642
385,08/07/2011,1.605136437,0.004333868
386,11/07/2011,1.588814744,-0.010168414
387,12/07/2011,1.591343094,0.001591343
388,13/07/2011,1.608492842,0.010776902
389,14/07/2011,1.612123166,0.002256972
390,15/07/2011,1.611603546,-0.000322321
391,18/07/2011,1.601794009,-0.006086817
392,19/07/2011,1.616814875,0.009377526
393,20/07/2011,1.614205004,-0.001614205
394,21/07/2011,1.62999185,0.009779951
395,22/07/2011,1.631055293,0.000652422
396,25/07/2011,1.628399284,-0.001628399
397,26/07/2011,1.638806949,0.006391347
398,27/07/2011,1.633986928,-0.002941176
399,28/07/2011,1.633186347,-0.000489956
400,29/07/2011,1.641497045,0.005088641
401,01/08/2011,1.62601626,-0.009430894
402,02/08/2011,1.629726206,0.002281617
403,03/08/2011,1.64095832,0.006892025
404,04/08/2011,1.632386549,-0.005223637
405,05/08/2011,1.638538424,0.003768638
406,08/08/2011,1.631055293,-0.004566955
407,09/08/2011,1.621796951,-0.005676289
408,10/08/2011,1.614205004,-0.004681195
409,11/08/2011,1.622060016,0.00486618
410,12/08/2011,1.6273393,0.003254679
411,15/08/2011,1.640419948,0.008038058
412,16/08/2011,1.642305797,0.001149614
413,17/08/2011,1.656726309,0.008780649
414,18/08/2011,1.646361541,-0.006256174
415,19/08/2011,1.657000829,0.006462303
416,22/08/2011,1.644195988,-0.007727721
417,23/08/2011,1.649348507,0.003133762
418,24/08/2011,1.640150894,-0.005576513
419,25/08/2011,1.626280696,-0.00845666
420,26/08/2011,1.622586403,-0.002271621
421,30/08/2011,1.627604167,0.003092448
422,31/08/2011,1.628134158,0.000325627
423,01/09/2011,1.616031028,-0.007433743
424,02/09/2011,1.620482904,0.002754821
425,05/09/2011,1.610305958,-0.006280193
426,06/09/2011,1.600512164,-0.006081946
427,07/09/2011,1.594387755,-0.003826531
428,08/09/2011,1.606941989,0.007874016
429,09/09/2011,1.589572405,-0.010809092
430,12/09/2011,1.580278129,-0.005847029
431,13/09/2011,1.579279848,-0.000631712
432,14/09/2011,1.573811772,-0.003462386
433,15/09/2011,1.580527896,0.004267425
434,16/09/2011,1.5795293,-0.000631812
435,19/09/2011,1.564210856,-0.009698107
436,20/09/2011,1.572574304,0.005346753
437,21/09/2011,1.560549313,-0.007646692
438,22/09/2011,1.533977604,-0.017027151
439,23/09/2011,1.543686323,0.006329114
440,26/09/2011,1.554484688,0.006995181
441,27/09/2011,1.570105197,0.010048673
442,28/09/2011,1.565435191,-0.002974327
443,29/09/2011,1.567889621,0.00156789
444,30/09/2011,1.557875058,-0.006387288
445,03/10/2011,1.547748027,-0.006500542
446,04/10/2011,1.54059467,-0.004621784
447,05/10/2011,1.542495758,0.001233997
448,06/10/2011,1.538461538,-0.002615385
449,07/10/2011,1.561767921,0.015149149
450,10/10/2011,1.567398119,0.003605016
451,11/10/2011,1.561767921,-0.003592066
452,12/10/2011,1.577535889,0.01009623
453,13/10/2011,1.572821642,-0.002988361
454,14/10/2011,1.579778831,0.004423381
455,17/10/2011,1.57778479,-0.001262228
456,18/10/2011,1.563966218,-0.008758211
457,19/10/2011,1.583280557,0.012349588
458,20/10/2011,1.56838143,-0.009410289
459,21/10/2011,1.594896332,0.016905901
460,24/10/2011,1.595405233,0.000319081
461,25/10/2011,1.596933887,0.00095816
462,26/10/2011,1.591089897,-0.003659507
463,27/10/2011,1.605909748,0.009314277
464,28/10/2011,1.614726304,0.005490069
465,31/10/2011,1.614205004,-0.000322841
466,01/11/2011,1.594387755,-0.012276786
467,02/11/2011,1.597188947,0.001756908
468,03/11/2011,1.595914459,-0.000797957
469,04/11/2011,1.602564103,0.004166667
470,07/11/2011,1.60307791,0.000320616
471,08/11/2011,1.608751609,0.003539254
472,09/11/2011,1.594896332,-0.00861244
473,10/11/2011,1.588310038,-0.004129606
474,11/11/2011,1.607717042,0.01221865
475,14/11/2011,1.590077914,-0.010971538
476,15/11/2011,1.581777918,-0.005219867
477,16/11/2011,1.579030475,-0.001736934
478,17/11/2011,1.579030475,0
479,18/11/2011,1.579030475,0
480,21/11/2011,1.5625,-0.01046875
481,22/11/2011,1.56470036,0.00140823
482,23/11/2011,1.55159038,-0.008378588
483,24/11/2011,1.550628004,-0.000620251
484,25/11/2011,1.548467018,-0.00139362
485,28/11/2011,1.554484688,0.003886212
486,29/11/2011,1.561036528,0.004214799
487,30/11/2011,1.572821642,0.007549544
488,01/12/2011,1.56838143,-0.002823087
489,02/12/2011,1.562744179,-0.003594312
490,05/12/2011,1.570845115,0.005183789
491,06/12/2011,1.56030582,-0.006709315
492,07/12/2011,1.567152484,0.004388027
493,08/12/2011,1.562988434,-0.00265708
494,09/12/2011,1.562255898,-0.000468677
495,12/12/2011,1.562011871,-0.000156201
496,13/12/2011,1.55351872,-0.005437316
497,14/12/2011,1.541069502,-0.008013561
498,15/12/2011,1.547748027,0.004333694
499,16/12/2011,1.552795031,0.00326087
500,19/12/2011,1.553277415,0.000310655
501,20/12/2011,1.569612306,0.010516402
502,21/12/2011,1.56641604,-0.002036341
503,22/12/2011,1.569119724,0.001726032
504,23/12/2011,1.567889621,-0.000783945
505,28/12/2011,1.547029703,-0.013304455
506,29/12/2011,1.539171926,-0.005079267
507,30/12/2011,1.546072975,0.004483612
508,03/01/2012,1.563721658,0.011415168
509,04/01/2012,1.560792883,-0.001872951
510,05/01/2012,1.547987616,-0.008204334
511,06/01/2012,1.540832049,-0.004622496
512,09/01/2012,1.544640099,0.002471424
513,10/01/2012,1.54870683,0.002632802
514,11/01/2012,1.535626536,-0.008445946
515,12/01/2012,1.531862745,-0.00245098
516,13/01/2012,1.528584531,-0.002140018
517,16/01/2012,1.532801962,0.002759044
518,17/01/2012,1.535390757,0.00168893
519,18/01/2012,1.54059467,0.003389308
520,19/01/2012,1.547508511,0.004487775
521,20/01/2012,1.552553951,0.003260363
522,23/01/2012,1.559575795,0.00452277
523,24/01/2012,1.558603491,-0.000623441
524,25/01/2012,1.558603491,0
525,26/01/2012,1.569612306,0.007063255
526,27/01/2012,1.566906926,-0.001723598
527,30/01/2012,1.568135487,0.000784068
528,31/01/2012,1.57803377,0.006312135
529,01/02/2012,1.58579131,0.004915953
530,02/02/2012,1.581777918,-0.002530845
531,03/02/2012,1.579778831,-0.001263823
532,06/02/2012,1.5795293,-0.000157953
533,07/02/2012,1.587049675,0.004761149
534,08/02/2012,1.582278481,-0.003006329
535,09/02/2012,1.584283904,0.001267427
536,10/02/2012,1.575051189,-0.005827689
537,13/02/2012,1.579030475,0.002526449
538,14/02/2012,1.566906926,-0.007677844
539,15/02/2012,1.569365976,0.001569366
540,16/02/2012,1.57480315,0.003464567
541,17/02/2012,1.581527756,0.004270125
542,20/02/2012,1.587049675,0.003491509
543,21/02/2012,1.58202816,-0.003164056
544,22/02/2012,1.566906926,-0.009558132
545,23/02/2012,1.570105197,0.002041137
546,24/02/2012,1.58579131,0.009990485
547,27/02/2012,1.584032948,-0.001108823
548,28/02/2012,1.583782072,-0.000158378
549,29/02/2012,1.597699313,0.008787346
550,01/03/2012,1.595659805,-0.001276528
551,02/03/2012,1.585539876,-0.00634216
552,05/03/2012,1.587301587,0.001111111
553,06/03/2012,1.573811772,-0.008498584
554,07/03/2012,1.570845115,-0.001885014
555,08/03/2012,1.581527756,0.006800569
556,09/03/2012,1.569365976,-0.007689893
557,12/03/2012,1.561524047,-0.004996877
558,13/03/2012,1.573564123,0.007710464
559,14/03/2012,1.568627451,-0.003137255
560,15/03/2012,1.566906926,-0.001096835
561,16/03/2012,1.584283904,0.011089987
562,19/03/2012,1.589319771,0.00317864
563,20/03/2012,1.585539876,-0.00237831
564,21/03/2012,1.584786054,-0.000475436
565,22/03/2012,1.580777743,-0.002529244
566,23/03/2012,1.586294416,0.003489848
567,26/03/2012,1.593625498,0.004621514
568,27/03/2012,1.596933887,0.002076014
569,28/03/2012,1.585037248,-0.007449675
570,29/03/2012,1.59083678,0.003658925
571,30/03/2012,1.598210005,0.004634809
572,02/04/2012,1.601537476,0.002081999
573,03/04/2012,1.597188947,-0.002715221
574,04/04/2012,1.587301587,-0.006190476
575,05/04/2012,1.583029919,-0.002691151
576,10/04/2012,1.583782072,0.000475135
577,11/04/2012,1.590583744,0.004294576
578,12/04/2012,1.595405233,0.00303127
579,13/04/2012,1.588310038,-0.004447268
580,16/04/2012,1.584032948,-0.002692856
581,17/04/2012,1.592610288,0.005414875
582,18/04/2012,1.60307791,0.006572619
583,19/04/2012,1.605909748,0.001766501
584,20/04/2012,1.611603546,0.003545528
585,23/04/2012,1.609528408,-0.001287623
586,24/04/2012,1.61498708,0.003391473
587,25/04/2012,1.611343861,-0.002255881
588,26/04/2012,1.618646811,0.004532211
589,27/04/2012,1.623903865,0.003247808
590,30/04/2012,1.623903865,0
591,01/05/2012,1.622060016,-0.001135442
592,02/05/2012,1.620482904,-0.00097229
593,03/05/2012,1.62022035,-0.000162022
594,04/05/2012,1.615769914,-0.002746809
595,08/05/2012,1.61394448,-0.001129761
596,09/05/2012,1.609787508,-0.00257566
597,10/05/2012,1.616031028,0.003878474
598,11/05/2012,1.609787508,-0.00386349
599,14/05/2012,1.610305958,0.000322061
600,15/05/2012,1.603849238,-0.004009623
601,16/05/2012,1.591849729,-0.007481694
602,17/05/2012,1.581277672,-0.006641366
603,18/05/2012,1.580527896,-0.000474158
604,21/05/2012,1.580278129,-0.000158028
605,22/05/2012,1.579778831,-0.000315956
606,23/05/2012,1.57158573,-0.005186233
607,24/05/2012,1.567889621,-0.002351834
608,25/05/2012,1.563721658,-0.002658327
609,28/05/2012,1.570598398,0.004397676
610,29/05/2012,1.567889621,-0.001724679
611,30/05/2012,1.553277415,-0.009319664
612,31/05/2012,1.539171926,-0.009081114
613,01/06/2012,1.533507131,-0.003680417
614,06/06/2012,1.545833977,0.008038337
615,07/06/2012,1.557632399,0.007632399
616,08/06/2012,1.541544628,-0.010328349
617,11/06/2012,1.550868486,0.006048387
618,12/06/2012,1.554484688,0.002331727
619,13/06/2012,1.558360605,0.002493377
620,14/06/2012,1.554484688,-0.002487176
621,15/06/2012,1.564210856,0.006256843
622,18/06/2012,1.566906926,0.001723598
623,19/06/2012,1.571091909,0.002670856
624,20/06/2012,1.574307305,0.002046599
625,21/06/2012,1.565925462,-0.005324147
626,22/06/2012,1.555693839,-0.006533914
627,25/06/2012,1.556178027,0.000311236
628,26/06/2012,1.559819061,0.002339729
629,27/06/2012,1.555209953,-0.002954899
630,28/06/2012,1.550628004,-0.002946193
631,29/06/2012,1.568627451,0.011607843
632,02/07/2012,1.568873549,0.000156887
633,03/07/2012,1.567889621,-0.000627156
634,04/07/2012,1.557875058,-0.006387288
635,05/07/2012,1.552072016,-0.003724973
636,06/07/2012,1.550868486,-0.000775434
637,09/07/2012,1.552312946,0.000931388
638,10/07/2012,1.549666822,-0.001704634
639,11/07/2012,1.556178027,0.004201681
640,12/07/2012,1.540357363,-0.010166359
641,13/07/2012,1.554484688,0.00917146
642,16/07/2012,1.562011871,0.004842237
643,17/07/2012,1.556904873,-0.0032695
644,18/07/2012,1.5625,0.00359375
645,19/07/2012,1.570845115,0.005340873
646,20/07/2012,1.563477173,-0.004690432
647,23/07/2012,1.551109043,-0.007910656
648,24/07/2012,1.552795031,0.001086957
649,25/07/2012,1.547508511,-0.003404519
650,26/07/2012,1.569858713,0.0144427
651,27/07/2012,1.571338781,0.000942803
652,30/07/2012,1.569612306,-0.001098729
653,31/07/2012,1.566906926,-0.001723598
654,01/08/2012,1.558846454,-0.005144193
655,02/08/2012,1.551831161,-0.00450031
